chunk_id,source,category,text,question,answer,keywords,wilaya,job_title
CHK_00150,faq,salary_rights,"Question: Quel est le salaire moyen pour un database administrator à Blida ? Answer: Le salaire d'un database administrator à Blida varie selon l'expérience. Avec 6-9 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un database administrator à Blida ?,"Le salaire d'un database administrator à Blida varie selon l'expérience. Avec 6-9 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Blida', 'database administrator', 'wedding planning vendor coordination event management', 'salary_rights']",Blida,database administrator
CHK_00151,faq,salary_rights,"Question: Le SNMG s'applique-t-il aux contrats DAIP ? Answer: Oui, le SNMG (20 000 DZD) s'applique à tous les contrats DAIP. En cas de non-respect, signalez à l'Inspection du Travail.",Le SNMG s'applique-t-il aux contrats DAIP ?,"Oui, le SNMG (20 000 DZD) s'applique à tous les contrats DAIP. En cas de non-respect, signalez à l'Inspection du Travail.","['Béjaïa', 'nurse manager', 'acute care nursing emergency medicine critical care diagnostic tests treatment planning', 'salary_rights']",Béjaïa,nurse manager
CHK_00152,faq,salary_rights,Question: Mes compétences en procurement processes vendor assessment contract negotiation purchase order management spend analysis market research supplier relationship management data analysis problem-solving attention to detail communication skills financial acumen justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme procurement processes vendor assessment contract negotiation purchase order management spend analysis market research supplier relationship management data analysis problem-solving attention to detail communication skills financial acumen justifient généralement une rémunération supérieure au SNMG.,Mes compétences en procurement processes vendor assessment contract negotiation purchase order management spend analysis market research supplier relationship management data analysis problem-solving attention to detail communication skills financial acumen justifient-elles un salaire supérieur au SNMG ?,Les compétences spécialisées comme procurement processes vendor assessment contract negotiation purchase order management spend analysis market research supplier relationship management data analysis problem-solving attention to detail communication skills financial acumen justifient généralement une rémunération supérieure au SNMG.,"['Chlef', 'mechanical engineer', 'procurement processes vendor assessment contract negotiation purchase order management spend analysis market research supplier relationship management data analysis problem-solving attention to detail communication skills financial acumen', 'salary_rights']",Chlef,mechanical engineer
CHK_00153,faq,salary_rights,"Question: Quel est le salaire moyen pour un market research analyst à Chlef ? Answer: Le salaire d'un market research analyst à Chlef varie selon l'expérience. Avec 0-1 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un market research analyst à Chlef ?,"Le salaire d'un market research analyst à Chlef varie selon l'expérience. Avec 0-1 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Chlef', 'market research analyst', 'it systems analysis troubleshooting it support and documentation', 'salary_rights']",Chlef,market research analyst
CHK_00154,faq,salary_rights,"Question: Le SNMG s'applique-t-il aux contrats stage ? Answer: Oui, le SNMG (20 000 DZD) s'applique à tous les contrats stage. En cas de non-respect, signalez à l'Inspection du Travail.",Le SNMG s'applique-t-il aux contrats stage ?,"Oui, le SNMG (20 000 DZD) s'applique à tous les contrats stage. En cas de non-respect, signalez à l'Inspection du Travail.","['Chlef', 'account manager', 'sql (structured query language) database design query optimization data modeling database maintenance problem-solving skills', 'salary_rights']",Chlef,account manager
CHK_00155,faq,salary_rights,Question: Mes compétences en it systems analysis troubleshooting it support and documentation justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme it systems analysis troubleshooting it support and documentation justifient généralement une rémunération supérieure au SNMG.,Mes compétences en it systems analysis troubleshooting it support and documentation justifient-elles un salaire supérieur au SNMG ?,Les compétences spécialisées comme it systems analysis troubleshooting it support and documentation justifient généralement une rémunération supérieure au SNMG.,"['Tindouf', 'investment analyst', 'it systems analysis troubleshooting it support and documentation', 'salary_rights']",Tindouf,investment analyst
CHK_00156,faq,salary_rights,"Question: Quel est le salaire moyen pour un business analyst à Tamanrasset ? Answer: Le salaire d'un business analyst à Tamanrasset varie selon l'expérience. Avec 15+ years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un business analyst à Tamanrasset ?,"Le salaire d'un business analyst à Tamanrasset varie selon l'expérience. Avec 15+ years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Tamanrasset', 'business analyst', 'content creation (e.g., writing, editing, graphic design, video production) content marketing social media management seo optimization creative storytelling audience engagement analytics and reporting adaptability communication skills creativity', 'salary_rights']",Tamanrasset,business analyst
CHK_00157,faq,salary_rights,"Question: Le SNMG s'applique-t-il aux contrats CDI ? Answer: Oui, le SNMG (20 000 DZD) s'applique à tous les contrats CDI. En cas de non-respect, signalez à l'Inspection du Travail.",Le SNMG s'applique-t-il aux contrats CDI ?,"Oui, le SNMG (20 000 DZD) s'applique à tous les contrats CDI. En cas de non-respect, signalez à l'Inspection du Travail.","['Tipaza', 'event manager', 'event planning vendor coordination budget management marketing and promotion logistics', 'salary_rights']",Tipaza,event manager
CHK_00158,faq,salary_rights,Question: Mes compétences en art education curriculum program development teacher training communication skills artistic expertise justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme art education curriculum program development teacher training communication skills artistic expertise justifient généralement une rémunération supérieure au SNMG.,Mes compétences en art education curriculum program development teacher training communication skills artistic expertise justifient-elles un salaire supérieur au SNMG ?,Les compétences spécialisées comme art education curriculum program development teacher training communication skills artistic expertise justifient généralement une rémunération supérieure au SNMG.,"['Tindouf', 'email marketing specialist', 'art education curriculum program development teacher training communication skills artistic expertise', 'salary_rights']",Tindouf,email marketing specialist
CHK_00159,faq,salary_rights,"Question: Quel est le salaire moyen pour un procurement manager à Béjaïa ? Answer: Le salaire d'un procurement manager à Béjaïa varie selon l'expérience. Avec 0-1 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un procurement manager à Béjaïa ?,"Le salaire d'un procurement manager à Béjaïa varie selon l'expérience. Avec 0-1 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Béjaïa', 'procurement manager', 'writing skills content creation seo knowledge research skills grammar and proofreading', 'salary_rights']",Béjaïa,procurement manager
CHK_00160,faq,salary_rights,"Question: Mes compétences en ui design principles and best practices graphic design tools (e.g., adobe photoshop, illustrator) typography and color theory visual design and layout responsive design justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme ui design principles and best practices graphic design tools (e.g., adobe photoshop, illustrator) typography and color theory visual design and layout responsive design justifient généralement une rémunération supérieure au SNMG.","Mes compétences en ui design principles and best practices graphic design tools (e.g., adobe photoshop, illustrator) typography and color theory visual design and layout responsive design justifient-elles un salaire supérieur au SNMG ?","Les compétences spécialisées comme ui design principles and best practices graphic design tools (e.g., adobe photoshop, illustrator) typography and color theory visual design and layout responsive design justifient généralement une rémunération supérieure au SNMG.","['Chlef', 'network administrator', 'ui design principles and best practices graphic design tools (e.g., adobe photoshop, illustrator) typography and color theory visual design and layout responsive design', 'salary_rights']",Chlef,network administrator
CHK_00161,faq,salary_rights,"Question: Quel est le salaire moyen pour un account executive à Tlemcen ? Answer: Le salaire d'un account executive à Tlemcen varie selon l'expérience. Avec 15+ years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un account executive à Tlemcen ?,"Le salaire d'un account executive à Tlemcen varie selon l'expérience. Avec 15+ years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Tlemcen', 'account executive', 'search engine algorithms and ranking factors keyword research and analysis on-page and off-page seo optimization seo tools (e.g., google analytics, semrush) seo content strategy', 'salary_rights']",Tlemcen,account executive
CHK_00162,faq,salary_rights,"Question: Quel est le salaire moyen pour un event planner à Constantine ? Answer: Le salaire d'un event planner à Constantine varie selon l'expérience. Avec 1-2 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un event planner à Constantine ?,"Le salaire d'un event planner à Constantine varie selon l'expérience. Avec 1-2 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Constantine', 'event planner', 'writing skills content creation seo knowledge research skills grammar and proofreading', 'salary_rights']",Constantine,event planner
CHK_00163,faq,salary_rights,"Question: Le SNMG s'applique-t-il aux contrats CDD ? Answer: Oui, le SNMG (20 000 DZD) s'applique à tous les contrats CDD. En cas de non-respect, signalez à l'Inspection du Travail.",Le SNMG s'applique-t-il aux contrats CDD ?,"Oui, le SNMG (20 000 DZD) s'applique à tous les contrats CDD. En cas de non-respect, signalez à l'Inspection du Travail.","['Béjaïa', 'social media coordinator', 'search engine algorithms and ranking factors keyword research and analysis on-page and off-page seo optimization seo tools (e.g., google analytics, semrush) seo content strategy', 'salary_rights']",Béjaïa,social media coordinator
CHK_00164,faq,salary_rights,"Question: Mes compétences en quality control processes and methodologies statistical process control (spc) root cause analysis and corrective action quality management systems (e.g., iso 9001) compliance and regulatory knowledge justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme quality control processes and methodologies statistical process control (spc) root cause analysis and corrective action quality management systems (e.g., iso 9001) compliance and regulatory knowledge justifient généralement une rémunération supérieure au SNMG.","Mes compétences en quality control processes and methodologies statistical process control (spc) root cause analysis and corrective action quality management systems (e.g., iso 9001) compliance and regulatory knowledge justifient-elles un salaire supérieur au SNMG ?","Les compétences spécialisées comme quality control processes and methodologies statistical process control (spc) root cause analysis and corrective action quality management systems (e.g., iso 9001) compliance and regulatory knowledge justifient généralement une rémunération supérieure au SNMG.","['Oran', 'social media coordinator', 'quality control processes and methodologies statistical process control (spc) root cause analysis and corrective action quality management systems (e.g., iso 9001) compliance and regulatory knowledge', 'salary_rights']",Oran,social media coordinator
CHK_00165,faq,salary_rights,"Question: Quel est le salaire moyen pour un technical writer à Ghardaïa ? Answer: Le salaire d'un technical writer à Ghardaïa varie selon l'expérience. Avec 0-1 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un technical writer à Ghardaïa ?,"Le salaire d'un technical writer à Ghardaïa varie selon l'expérience. Avec 0-1 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Ghardaïa', 'technical writer', 'sustainability consulting sustainability assessments sustainable practices green building standards environmental policies client communication', 'salary_rights']",Ghardaïa,technical writer
CHK_00166,faq,salary_rights,Question: Mes compétences en sales leadership team management sales strategy and planning justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme sales leadership team management sales strategy and planning justifient généralement une rémunération supérieure au SNMG.,Mes compétences en sales leadership team management sales strategy and planning justifient-elles un salaire supérieur au SNMG ?,Les compétences spécialisées comme sales leadership team management sales strategy and planning justifient généralement une rémunération supérieure au SNMG.,"['Adrar', 'account manager', 'sales leadership team management sales strategy and planning', 'salary_rights']",Adrar,account manager
CHK_00167,faq,salary_rights,"Question: Quel est le salaire moyen pour un research analyst à Laghouat ? Answer: Le salaire d'un research analyst à Laghouat varie selon l'expérience. Avec 1-2 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un research analyst à Laghouat ?,"Le salaire d'un research analyst à Laghouat varie selon l'expérience. Avec 1-2 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Laghouat', 'research analyst', 'data architecture design database management systems data modeling', 'salary_rights']",Laghouat,research analyst
CHK_00168,faq,salary_rights,Question: Mes compétences en writing skills content creation seo knowledge research skills grammar and proofreading justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme writing skills content creation seo knowledge research skills grammar and proofreading justifient généralement une rémunération supérieure au SNMG.,Mes compétences en writing skills content creation seo knowledge research skills grammar and proofreading justifient-elles un salaire supérieur au SNMG ?,Les compétences spécialisées comme writing skills content creation seo knowledge research skills grammar and proofreading justifient généralement une rémunération supérieure au SNMG.,"['Batna', 'investment analyst', 'writing skills content creation seo knowledge research skills grammar and proofreading', 'salary_rights']",Batna,investment analyst
CHK_00169,faq,salary_rights,"Question: Quel est le salaire moyen pour un architectural designer à El Oued ? Answer: Le salaire d'un architectural designer à El Oued varie selon l'expérience. Avec 2-4 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un architectural designer à El Oued ?,"Le salaire d'un architectural designer à El Oued varie selon l'expérience. Avec 2-4 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['El Oued', 'architectural designer', 'counseling techniques psychotherapy mental health assessment treatment planning crisis intervention ethical standards empathy and active listening cultural competence documentation communication skills self-care licensing and certification', 'salary_rights']",El Oued,architectural designer
CHK_00170,faq,salary_rights,"Question: Le SNMG s'applique-t-il aux contrats CPE ? Answer: Oui, le SNMG (20 000 DZD) s'applique à tous les contrats CPE. En cas de non-respect, signalez à l'Inspection du Travail.",Le SNMG s'applique-t-il aux contrats CPE ?,"Oui, le SNMG (20 000 DZD) s'applique à tous les contrats CPE. En cas de non-respect, signalez à l'Inspection du Travail.","['El Oued', 'procurement specialist', 'mechanical engineering cad software (e.g., solidworks, autocad) finite element analysis product development prototyping', 'salary_rights']",El Oued,procurement specialist
CHK_00171,faq,salary_rights,"Question: Mes compétences en mobile app development languages (e.g., java, swift, kotlin) cross-platform development (e.g., react native, flutter) mobile app design principles apis and web services integration debugging and troubleshooting justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme mobile app development languages (e.g., java, swift, kotlin) cross-platform development (e.g., react native, flutter) mobile app design principles apis and web services integration debugging and troubleshooting justifient généralement une rémunération supérieure au SNMG.","Mes compétences en mobile app development languages (e.g., java, swift, kotlin) cross-platform development (e.g., react native, flutter) mobile app design principles apis and web services integration debugging and troubleshooting justifient-elles un salaire supérieur au SNMG ?","Les compétences spécialisées comme mobile app development languages (e.g., java, swift, kotlin) cross-platform development (e.g., react native, flutter) mobile app design principles apis and web services integration debugging and troubleshooting justifient généralement une rémunération supérieure au SNMG.","['Skikda', 'environmental engineer', 'mobile app development languages (e.g., java, swift, kotlin) cross-platform development (e.g., react native, flutter) mobile app design principles apis and web services integration debugging and troubleshooting', 'salary_rights']",Skikda,environmental engineer
CHK_00172,faq,salary_rights,"Question: Quel est le salaire moyen pour un event planner à Tamanrasset ? Answer: Le salaire d'un event planner à Tamanrasset varie selon l'expérience. Avec 0-1 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un event planner à Tamanrasset ?,"Le salaire d'un event planner à Tamanrasset varie selon l'expérience. Avec 0-1 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Tamanrasset', 'event planner', 'desktop hardware and software troubleshooting operating system expertise (e.g., windows, macos) remote desktop support hardware and software upgrades customer service skills', 'salary_rights']",Tamanrasset,event planner
CHK_00173,faq,salary_rights,Question: Mes compétences en family law divorce proceedings child custody mediation legal counseling court representation justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme family law divorce proceedings child custody mediation legal counseling court representation justifient généralement une rémunération supérieure au SNMG.,Mes compétences en family law divorce proceedings child custody mediation legal counseling court representation justifient-elles un salaire supérieur au SNMG ?,Les compétences spécialisées comme family law divorce proceedings child custody mediation legal counseling court representation justifient généralement une rémunération supérieure au SNMG.,"['Béjaïa', 'customer service representative', 'family law divorce proceedings child custody mediation legal counseling court representation', 'salary_rights']",Béjaïa,customer service representative
CHK_00174,faq,salary_rights,"Question: Quel est le salaire moyen pour un network administrator à Tizi Ouzou ? Answer: Le salaire d'un network administrator à Tizi Ouzou varie selon l'expérience. Avec 9-12 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un network administrator à Tizi Ouzou ?,"Le salaire d'un network administrator à Tizi Ouzou varie selon l'expérience. Avec 9-12 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Tizi Ouzou', 'network administrator', 'acute care nursing emergency medicine critical care diagnostic tests treatment planning', 'salary_rights']",Tizi Ouzou,network administrator
CHK_00175,faq,salary_rights,"Question: Le SNMG s'applique-t-il aux contrats temps partiel ? Answer: Oui, le SNMG (20 000 DZD) s'applique à tous les contrats temps partiel. En cas de non-respect, signalez à l'Inspection du Travail.",Le SNMG s'applique-t-il aux contrats temps partiel ?,"Oui, le SNMG (20 000 DZD) s'applique à tous les contrats temps partiel. En cas de non-respect, signalez à l'Inspection du Travail.","['Tipaza', 'event coordinator', 'financial analysis data analysis financial modeling', 'salary_rights']",Tipaza,event coordinator
CHK_00176,faq,salary_rights,Question: Mes compétences en talent sourcing interviewing onboarding recruitment strategies hr software justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme talent sourcing interviewing onboarding recruitment strategies hr software justifient généralement une rémunération supérieure au SNMG.,Mes compétences en talent sourcing interviewing onboarding recruitment strategies hr software justifient-elles un salaire supérieur au SNMG ?,Les compétences spécialisées comme talent sourcing interviewing onboarding recruitment strategies hr software justifient généralement une rémunération supérieure au SNMG.,"['Chlef', 'structural engineer', 'talent sourcing interviewing onboarding recruitment strategies hr software', 'salary_rights']",Chlef,structural engineer
CHK_00177,faq,salary_rights,"Question: Quel est le salaire moyen pour un key account manager à Relizane ? Answer: Le salaire d'un key account manager à Relizane varie selon l'expérience. Avec 4-6 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un key account manager à Relizane ?,"Le salaire d'un key account manager à Relizane varie selon l'expérience. Avec 4-6 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Relizane', 'key account manager', 'human resources recruitment employee onboarding hris (hr information systems) record keeping communication skills', 'salary_rights']",Relizane,key account manager
CHK_00178,faq,salary_rights,Question: Mes compétences en inventory management stock control demand forecasting inventory tracking systems supply chain coordination problem-solving skills justifient-elles un salaire supérieur au SNMG ? Answer: Les compétences spécialisées comme inventory management stock control demand forecasting inventory tracking systems supply chain coordination problem-solving skills justifient généralement une rémunération supérieure au SNMG.,Mes compétences en inventory management stock control demand forecasting inventory tracking systems supply chain coordination problem-solving skills justifient-elles un salaire supérieur au SNMG ?,Les compétences spécialisées comme inventory management stock control demand forecasting inventory tracking systems supply chain coordination problem-solving skills justifient généralement une rémunération supérieure au SNMG.,"['Annaba', 'java developer', 'inventory management stock control demand forecasting inventory tracking systems supply chain coordination problem-solving skills', 'salary_rights']",Annaba,java developer
CHK_00179,faq,salary_rights,"Question: Quel est le salaire moyen pour un network engineer à Annaba ? Answer: Le salaire d'un network engineer à Annaba varie selon l'expérience. Avec 12-15 years, la fourchette se situe entre 45 000 et 120 000 DZD.",Quel est le salaire moyen pour un network engineer à Annaba ?,"Le salaire d'un network engineer à Annaba varie selon l'expérience. Avec 12-15 years, la fourchette se situe entre 45 000 et 120 000 DZD.","['Annaba', 'network engineer', 'nursing care patient assessment medical knowledge', 'salary_rights']",Annaba,network engineer
CHK_00180,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en interaction design principles user behavior and psychology wireframing and prototyping tools animation and micro-interaction design collaborative design processes ? Answer: L'ANEM via l'INFP propose des formations en interaction design principles user behavior and psychology wireframing and prototyping tools animation and micro-interaction design collaborative design processes, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en interaction design principles user behavior and psychology wireframing and prototyping tools animation and micro-interaction design collaborative design processes ?,"L'ANEM via l'INFP propose des formations en interaction design principles user behavior and psychology wireframing and prototyping tools animation and micro-interaction design collaborative design processes, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Chlef', 'digital marketing specialist', 'interaction design principles user behavior and psychology wireframing and prototyping tools animation and micro-interaction design collaborative design processes', 'training']",Chlef,digital marketing specialist
CHK_00181,faq,training,"Question: Comment passer d'un DUT à une formation plus spécialisée via l'ANEM ? Answer: Avec un DUT, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en counseling techniques psychotherapy mental health assessment treatment planning crisis intervention ethical standards empathy and active listening cultural competence documentation communication skills self-care licensing and certification.",Comment passer d'un DUT à une formation plus spécialisée via l'ANEM ?,"Avec un DUT, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en counseling techniques psychotherapy mental health assessment treatment planning crisis intervention ethical standards empathy and active listening cultural competence documentation communication skills self-care licensing and certification.","['Béjaïa', 'interior designer', 'counseling techniques psychotherapy mental health assessment treatment planning crisis intervention ethical standards empathy and active listening cultural competence documentation communication skills self-care licensing and certification', 'training']",Béjaïa,interior designer
CHK_00182,faq,training,"Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Tizi Ouzou ? Answer: Certaines formations en backend development restful apis database integration java ee (enterprise edition) performance optimization version control (e.g., git) sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.",Y a-t-il des formations en ligne disponibles via l'ANEM à Tizi Ouzou ?,"Certaines formations en backend development restful apis database integration java ee (enterprise edition) performance optimization version control (e.g., git) sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.","['Tizi Ouzou', 'sales representative', 'backend development restful apis database integration java ee (enterprise edition) performance optimization version control (e.g., git)', 'training']",Tizi Ouzou,sales representative
CHK_00183,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en human resources recruitment employee onboarding hris (hr information systems) record keeping communication skills ? Answer: L'ANEM via l'INFP propose des formations en human resources recruitment employee onboarding hris (hr information systems) record keeping communication skills, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en human resources recruitment employee onboarding hris (hr information systems) record keeping communication skills ?,"L'ANEM via l'INFP propose des formations en human resources recruitment employee onboarding hris (hr information systems) record keeping communication skills, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Algiers', 'it manager', 'human resources recruitment employee onboarding hris (hr information systems) record keeping communication skills', 'training']",Algiers,it manager
CHK_00184,faq,training,"Question: Comment passer d'un ingéniorat à une formation plus spécialisée via l'ANEM ? Answer: Avec un ingéniorat, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en data analysis and visualization tools (e.g., tableau, power bi) sql and database querying business intelligence concepts data modeling and reporting strong analytical and problem-solving skills data-driven decision-making.",Comment passer d'un ingéniorat à une formation plus spécialisée via l'ANEM ?,"Avec un ingéniorat, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en data analysis and visualization tools (e.g., tableau, power bi) sql and database querying business intelligence concepts data modeling and reporting strong analytical and problem-solving skills data-driven decision-making.","['Ghardaïa', 'nurse manager', 'data analysis and visualization tools (e.g., tableau, power bi) sql and database querying business intelligence concepts data modeling and reporting strong analytical and problem-solving skills data-driven decision-making', 'training']",Ghardaïa,nurse manager
CHK_00185,faq,training,"Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Tamanrasset ? Answer: Certaines formations en desktop hardware and software troubleshooting operating system expertise (e.g., windows, macos) remote desktop support hardware and software upgrades customer service skills sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.",Y a-t-il des formations en ligne disponibles via l'ANEM à Tamanrasset ?,"Certaines formations en desktop hardware and software troubleshooting operating system expertise (e.g., windows, macos) remote desktop support hardware and software upgrades customer service skills sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.","['Tamanrasset', 'back-end developer', 'desktop hardware and software troubleshooting operating system expertise (e.g., windows, macos) remote desktop support hardware and software upgrades customer service skills', 'training']",Tamanrasset,back-end developer
CHK_00186,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en account management sales strategy negotiation and closing skills ? Answer: L'ANEM via l'INFP propose des formations en account management sales strategy negotiation and closing skills, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en account management sales strategy negotiation and closing skills ?,"L'ANEM via l'INFP propose des formations en account management sales strategy negotiation and closing skills, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Annaba', 'ui developer', 'account management sales strategy negotiation and closing skills', 'training']",Annaba,ui developer
CHK_00187,faq,training,Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Sétif ? Answer: Certaines formations en sales strategies and tactics account management relationship building sales forecasting industry and product knowledge sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,Y a-t-il des formations en ligne disponibles via l'ANEM à Sétif ?,Certaines formations en sales strategies and tactics account management relationship building sales forecasting industry and product knowledge sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,"['Sétif', 'software developer', 'sales strategies and tactics account management relationship building sales forecasting industry and product knowledge', 'training']",Sétif,software developer
CHK_00188,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en product branding and marketing product lifecycle management cross-functional team collaboration product launch planning market segmentation and targeting ? Answer: L'ANEM via l'INFP propose des formations en product branding and marketing product lifecycle management cross-functional team collaboration product launch planning market segmentation and targeting, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en product branding and marketing product lifecycle management cross-functional team collaboration product launch planning market segmentation and targeting ?,"L'ANEM via l'INFP propose des formations en product branding and marketing product lifecycle management cross-functional team collaboration product launch planning market segmentation and targeting, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Constantine', 'process engineer', 'product branding and marketing product lifecycle management cross-functional team collaboration product launch planning market segmentation and targeting', 'training']",Constantine,process engineer
CHK_00189,faq,training,Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Tindouf ? Answer: Certaines formations en wedding planning vendor coordination event management sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,Y a-t-il des formations en ligne disponibles via l'ANEM à Tindouf ?,Certaines formations en wedding planning vendor coordination event management sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,"['Tindouf', 'social media manager', 'wedding planning vendor coordination event management', 'training']",Tindouf,social media manager
CHK_00190,faq,training,"Question: Quelles formations sont disponibles pour améliorer mes compétences en wedding planning vendor coordination event management ? Answer: L'ANEM via l'INFP propose des formations en wedding planning vendor coordination event management, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.",Quelles formations sont disponibles pour améliorer mes compétences en wedding planning vendor coordination event management ?,"L'ANEM via l'INFP propose des formations en wedding planning vendor coordination event management, gratuites pour les demandeurs d'emploi inscrits. Durée: 3 à 6 mois.","['Tlemcen', 'interior designer', 'wedding planning vendor coordination event management', 'training']",Tlemcen,interior designer
CHK_00191,faq,training,"Question: Comment passer d'un BTS à une formation plus spécialisée via l'ANEM ? Answer: Avec un BTS, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en test automation tools (e.g., selenium, appium) scripting languages (e.g., python, java) test framework development continuous integration tools test data management.",Comment passer d'un BTS à une formation plus spécialisée via l'ANEM ?,"Avec un BTS, vous pouvez accéder aux formations INFP de perfectionnement. Des formations courtes certifiantes sont disponibles en test automation tools (e.g., selenium, appium) scripting languages (e.g., python, java) test framework development continuous integration tools test data management.","['Algiers', 'java developer', 'test automation tools (e.g., selenium, appium) scripting languages (e.g., python, java) test framework development continuous integration tools test data management', 'training']",Algiers,java developer
CHK_00192,faq,training,Question: Y a-t-il des formations en ligne disponibles via l'ANEM à Skikda ? Answer: Certaines formations en content strategy content planning seo optimization content marketing analytics sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,Y a-t-il des formations en ligne disponibles via l'ANEM à Skikda ?,Certaines formations en content strategy content planning seo optimization content marketing analytics sont disponibles en e-learning sur anem.dz. La majorité des certifiantes nécessite encore une présence physique.,"['Skikda', 'project manager', 'content strategy content planning seo optimization content marketing analytics', 'training']",Skikda,project manager
